Stock Code,Company Name,URL
5284,LOTTE CHEMICAL TITAN HOLDING BERHAD,http://www.lottechem.my/
8303,LOTUS KFM BERHAD,http://www.kfmb.com.my
8621,LPI CAPITAL BHD,http://www.lonpac.com
7085,LTKM BERHAD,http://www.ltkm.com.my
5068,LUSTER INDUSTRIES BHD.,http://www.lustergroup.com
5143,LUXCHEM CORPORATION BERHAD,http://www.luxchem.com.my
9199,LYSAGHT GALVANIZED STEEL BERHAD,http://lysaghtgalvanizedsteelbhd.com/
1198,MAA GROUP BERHAD,https://www.maa.my
7617,MAGNA PRIMA BERHAD,http://www.magnaprima.com.my/
7087,MAGNI-TECH INDUSTRIES BERHAD,http://www.magni-tech.com.my
3859,MAGNUM BERHAD,http://www.magnum.com.my
8583,MAH SING GROUP BERHAD,http://www.mahsing.com.my
8141,MAJUPERAK HOLDINGS BERHAD,http://www.majuperak.com.my/
5264,MALAKOFF CORPORATION BERHAD,http://www.malakoff.com.my/
1155,MALAYAN BANKING BERHAD,http://www.maybank.com
3794,MALAYAN CEMENT BERHAD,http://ytlcement.my/
3662,MALAYAN FLOUR MILLS BERHAD,http://www.mfm.com.my
3891,MALAYAN UNITED INDUSTRIES BERHAD,http://www.muiglobal.com
5014,MALAYSIA AIRPORTS HOLDINGS BERHAD,http://www.malaysiaairports.com.my
1171,MALAYSIA BUILDING SOCIETY BERHAD,http://www.mbsb.com.my
5186,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,http://www.mhb.com.my
6548,MALAYSIA PACIFIC CORPORATION BERHAD,http://www.mpcb.com.my/
5916,MALAYSIA SMELTING CORPORATION BERHAD,http://www.msmelt.com
5098,MALAYSIA STEEL WORKS (KL) BHD,http://www.masteel.com.my
5077,MALAYSIAN BULK CARRIERS BERHAD,http://www.maybulk.com.my
3867,MALAYSIAN PACIFIC INDUSTRIES BERHAD,http://www.mpind.my
1651,MALAYSIAN RESOURCES CORPORATION BERHAD,http://www.mrcb.com.my/main/index.php
4936,MALPAC HOLDINGS BERHAD,http://www.malpac.com.my
6181,MALTON BERHAD,http://www.malton.com.my/
1058,MANULIFE HOLDINGS BERHAD,http://www.manulife.com.my
3514,MARCO HOLDINGS BERHAD,http://www.marcoholdings.com.my
5078,MARINE & GENERAL BERHAD,http://marine-general.com.my/
7029,MASTER-PACK GROUP BERHAD,http://www.master.net.my/
5236,MATRIX CONCEPTS HOLDINGS BERHAD,http://www.mchb.com.my
6012,MAXIS BERHAD,http://www.maxis.com.my/main.asp
7189,MB WORLD GROUP BERHAD,http://www.mbworld.com.my/
5983,MBM RESOURCES BHD,http://www.mbmr.com.my
7004,MCE HOLDINGS BERHAD,http://www.multicode.com.my
5182,MCT BERHAD,http://www.mct.com.my/
5090,MEDIA CHINESE INTERNATIONAL LIMITED,http://www.mediachinesegroup.com
4502,MEDIA PRIMA BERHAD,http://www.mediaprima.com.my
3069,MEGA FIRST CORPORATION BERHAD,http://www.mega-first.com
5129,MELATI EHSAN HOLDINGS BERHAD,http://www.melatiehsan.com.my
3778,MELEWAR INDUSTRIAL GROUP BERHAD,http://www.melewar-mig.com
1694,MENANG CORPORATION (M) BERHAD,http://www.menangcorporation.com
5223,MENTIGA CORPORATION BERHAD,http://www.mentiga.com.my/
8192,MERCURY INDUSTRIES BERHAD,http://www.mercury.com.my
5040,MERIDIAN BERHAD,http://www.meda.com.my
7234,MESB BERHAD,http://www.mesbbhd.com.my
5011,MESINIAGA BERHAD,http://www.mesiniaga.com.my
6149,METROD HOLDINGS BERHAD,http://www.metrod.com/
0043,METRONIC GLOBAL BERHAD,http://www.metronic-group.com
7595,MGB BERHAD,http://www.mgbgroup.com.my/
5026,MHC PLANTATIONS BHD,http://www.mhc.com.my
5286,MI TECHNOVATION BERHAD,https://www.mi-eq.com/
5001,MIECO CHIPBOARD BERHAD,http://www.mieco.com.my
7935,MILUX CORPORATION BERHAD,http://www.milux.com.my
5166,MINDA GLOBAL BERHAD,http://www.mindaglobal.com.my
7219,MINETECH RESOURCES BERHAD,http://www.minetech.com.my
5576,MINHO (M) BERHAD,http://www.minhobhd.com
5886,MINTYE BERHAD,http://www.mintye.com
3816,MISC BERHAD,http://www.misc.com.my/
9571,MITRAJAYA HOLDINGS BERHAD,http://www.mitrajaya.com.my
8893,MK LAND HOLDINGS BERHAD,http://www.mkland.com.my/corporate/
6114,MKH BERHAD,http://www.mkhberhad.com
2194,MMC CORPORATION BERHAD,http://www.mmc.com.my
0113,MMS VENTURES BERHAD,http://www.mmsv.com.my
6459,MNRB HOLDINGS BERHAD,http://www.mnrb.com.my
5237,MPHB Capital Berhad,http://www.mphbcap.com.my
5123,QUILL CAPITA TRUST,http://www.qct.com.my/
0041,MSCM HOLDINGS BERHAD,http://www.panpages.com
5202,MSM MALAYSIA HOLDINGS BERHAD,http://www.msmholdings.com
5924,MTD ACPI ENGINEERING BERHAD,http://www.mtdgrp.com
5152,MUAR BAN LEE GROUP BERHAD,http://www.mbl.com/
3883,MUDA HOLDINGS BERHAD,http://www.muda.com.my
5085,MUDAJAYA GROUP BERHAD,http://www.mudajaya.com
5703,MUHIBBAH ENGINEERING (M) BHD,http://www.muhibbah.com
3913,MUI PROPERTIES BERHAD,http://www.muiproperties.com.my
3905,MULPHA INTERNATIONAL BERHAD,http://www.mulpha.com.my
5150,MULTI SPORTS HOLDINGS LTD,http://www.multi-sports.com.cn
9539,MULTI-USAGE HOLDINGS BERHAD,http://www.muh.com.my
0138,MY E.G. SERVICES BERHAD,http://www.myeg.com.my
5087,MYCRON STEEL BERHAD,http://www.mycronsteel.com
5275,MYNEWS HOLDINGS BERHAD,http://www.bisonconsolidated.com/home/
5073,NAIM HOLDINGS BERHAD,https://www.naim.com.my
9806,NATIONWIDE EXPRESS HOLDINGS BERHAD,http://www.nationwide2u.com
2038,NEGRI SEMBILAN OIL PALMS BERHAD,http://www.nsop.com.my
4707,NESTLE (MALAYSIA) BERHAD,http://www.nestle.com.my/
7060,NEW HOONG FATT HOLDINGS BERHAD,http://www.newhoongfatt.com.my
7241,NEXTGREEN GLOBAL BERHAD,http://www.bhs.listedcompany.com
7215,NI HSIN RESOURCES BERHAD,http://www.ni-hsin.com
7139,NICHE CAPITAL EMAS HOLDINGS BERHAD,http://www.yikon.com.my/
0083,NOTION VTEC BERHAD,http://www.notionvtec.com
5047,NPC RESOURCES BERHAD,http://www.npc.com.my
5066,NTPM HOLDINGS BERHAD,http://www.ntpm.com.my
5025,NWP HOLDINGS BERHAD,http://www.nwp.com.my/
4944,NYLEX (MALAYSIA) BERHAD,http://www.nylex.com
5533,OCB BERHAD,http://www.ocbb.com.my
0049,OCEANCASH PACIFIC BERHAD,http://www.oceancash.com.my/
0172,OCK GROUP BERHAD,http://www.ock.com.my
7071,OCR GROUP BERHAD,http://www.ocrbhd.com/
7140,OKA CORPORATION BHD,http://www.oka.com.my/
3018,OLYMPIA INDUSTRIES BERHAD,http://www.oib.com.my
9008,OMESTI BERHAD,http://www.omesti.com
5260,ONLY WORLD GROUP HOLDINGS BERHAD,http://www.owg.com.my/
7107,ORIENTAL FOOD INDUSTRIES HOLDINGS BERHAD,http://www.ofih.com.my
4006,ORIENTAL HOLDINGS BERHAD,http://www.ohb.com.my
5827,ORIENTAL INTEREST BERHAD,http://www.oibgroup.com
5065,ORNAPAPER BERHAD,http://www.ornapaper.com
5053,OSK HOLDINGS BERHAD,http://www.oskgroup.com/
7225,P.A. RESOURCES BERHAD,http://www.pagroup.com.my
7095,P.I.E. INDUSTRIAL BERHAD,http://www.pieib.com.my
6009,PACIFIC & ORIENT BERHAD,http://www.pacific-orient.com
7052,PADINI HOLDINGS BERHAD,http://corporate.padini.com/
4081,PAN MALAYSIA CORPORATION BERHAD,http://www.pmcorporation.com.my
1287,PAN MALAYSIA HOLDINGS BERHAD,http://www.pmholdings.com.my
3719,PANASONIC MANUFACTURING MALAYSIA BERHAD,http://pmma.panasonic.com.my
8419,PANSAR BERHAD,http://www.pansar.com.my
5125,PANTECH GROUP HOLDINGS BERHAD,http://www.pantech-group.com
5022,PAOS HOLDINGS BERHAD,http://www.paos.com.my
3611,PARAGON GLOBE BERHAD,http://www.gbhgroup.com.my
9407,PARAGON UNION BERHAD,http://www.paragon.com.my
1724,PARAMOUNT CORPORATION BERHAD,https://www.pcb.my
5657,PARKSON HOLDINGS BERHAD,http://www.lion.com.my/parkson
6912,PASDEC HOLDINGS BERHAD,http://www.pasdec.com.my
5212,PAVILION REAL ESTATE INV TRUST,http://www.pavilion-reit.com
5041,PBA HOLDINGS BHD,http://www.pbahb.com.my
6068,PCCS GROUP BERHAD,http://www.pccsgroup.net
6254,PDZ HOLDINGS BHD,http://www.pdzlines.com
5271,PECCA GROUP BERHAD,https://www.peccaleather.com/
4464,PEGASUS HEIGHTS BERHAD,http://www.pegasusheights.com/
7190,PELANGI PUBLISHING GROUP BHD.,http://www.pelangipublishing.com
5231,PELIKAN INTERNATIONAL CORPORATION BERHAD,http://www.pelikan.com/
9997,PENSONIC HOLDINGS BERHAD,http://www.pensonic.com/
7160,PENTAMASTER CORPORATION BERHAD,http://www.pentamaster.com
8346,PERAK CORPORATION BERHAD,http://www.perakcorp.com.my/
0186,PERAK TRANSIT BERHAD,http://www.peraktransit.com.my
7108,PERDANA PETROLEUM BERHAD,http://www.petraperdana.com.my
0047,PERISAI PETROLEUM TEKNOLOGI BHD,http://www.perisai.biz/
7080,PERMAJU INDUSTRIES BERHAD,http://www.permaju.com.my
8311,PESONA METRO HOLDINGS BERHAD,http://www.pesona.com.my
5219,PESTECH INTERNATIONAL BERHAD,http://pestech-international.com/
5133,PETRA ENERGY BERHAD,http://www.petraenergy.com.my
3042,PETRON MALAYSIA REFINING & MARKETING BHD,http://www.petron.com.my
5183,PETRONAS CHEMICALS GROUP BERHAD,http://www.petronaschemicals.com
5681,PETRONAS DAGANGAN BHD,http://www.mymesra.com.my
6033,PETRONAS GAS BERHAD,http://www.petronasgas.com
7081,PHARMANIAGA BERHAD,http://www.pharmaniaga.com/ph/main.cfm
5622,PIMPINAN EHSAN BERHAD,https://www.pebhd.com.my 
1902,PINEHILL PACIFIC BERHAD,http://www.pinepac.com.my
9598,PINTARAS JAYA BHD,http://www.pintaras.com.my
7163,PJBUMI BERHAD,http://www.pjbumi.com.my
7055,PLB ENGINEERING BERHAD,http://www.plb.com.my
5075,PLENITUDE BERHAD,http://www.plenitude.com.my
9695,PLS PLANTATIONS BERHAD,http://www.limbongan.com
7172,PMB TECHNOLOGY BERHAD,http://www.pmbtechnology.com
6637,PNE PCB BERHAD,http://www.pne.com.sg
7088,POH HUAT RESOURCES HOLDINGS BERHAD,http://www.pohhuat.com
5080,POH KONG HOLDINGS BERHAD,http://www.pohkong.com.my
8117,POLY GLASS FIBRE (M) BERHAD,http://www.polyglass.com.my
4634,POS MALAYSIA BERHAD,http://www.pos.com.my
7237,POWER ROOT BERHAD,http://www.powerroot.com
4065,PPB GROUP BERHAD,http://www.ppbgroup.com
8869,PRESS METAL ALUMINIUM HOLDINGS BERHAD,http://www.pressmetal.com
9873,PRESTAR RESOURCES BERHAD,http://www.prestar.com.my
5204,PRESTARIANG BERHAD,http://www.prestariang.com.my
7168,PRG HOLDINGS BERHAD,http://www.prg.com.my/
7123,PRICEWORTH INTERNATIONAL BERHAD,http://www.pwpmalaysia.com.my/
7201,PROGRESSIVE IMPACT CORPORATION BERHAD,http://www.pic.com.my
8966,PROLEXUS BERHAD,http://www.prolexus.com.my
5070,PROTASCO BERHAD,http://www.protasco.com.my
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,http://www.perstima.com.my
1295,PUBLIC BANK BERHAD,http://www.publicbank.com.my
8273,PUBLIC PACKAGES HOLDINGS BHD,http://www.pph.com.my
6807,PUNCAK NIAGA HOLDINGS BERHAD,http://www.puncakniaga.com.my
7134,PWF CORPORATION BERHAD,http://www.pwconsolidated.com.my
7084,QL RESOURCES BERHAD,http://www.ql.com.my/
7544,QUALITY CONCRETE HOLDINGS BERHAD,http://www.qchb.com.my
7498,RALCO CORPORATION BERHAD,http://www.ralcocorp.com.my/
5272,RANHILL HOLDINGS BERHAD,http://www.ranhill.com.my/
7765,RAPID SYNERGY BERHAD,http://www.rapidsynergy.com.my
9296,RCE CAPITAL BERHAD,http://www.rce.com.my
5256,REACH ENERGY BERHAD,http://www.reachenergy.com.my
5270,RED SENA BERHAD,http://www.redsena.com.my/
7232,RESINTECH BERHAD,http://www.resintechmalaysia.my/
9946,REX INDUSTRY BERHAD,http://www.rex.net.my
0037,RGB INTERNATIONAL BHD,http://www.rgbgames.com
9954,RGT BERHAD,http://www.rgtberhad.com 
1066,RHB BANK BERHAD,http://www.rhbgroup.com/
5278,RHONE MA HOLDINGS BERHAD,http://www.rhonema.com/
5113,RIMBUNAN SAWIT BERHAD,http://www.rsb.com.my/
2542,RIVERVIEW RUBBER ESTATES BERHAD,http://www.riverview.com.my
9741,ROHAS TECNIC BERHAD,http://www.rohastecnic.com/
7803,RUBBEREX CORPORATION (M) BERHAD,http://www.rubberex-corp.com.my
8567,SALCON BERHAD,http://www.salcon.com.my
0183,SALUTICA BERHAD,http://www.salutica.com
9822,SAM ENGINEERING & EQUIPMENT (M) BERHAD,http://www.sam-malaysia.com
5147,SAMCHEM HOLDINGS BERHAD,http://www.samchem.com.my/home/
7943,SAND NISKO CAPITAL BERHAD,http://www.lcfurniture.com/
5218,SAPURA ENERGY BERHAD,http://www.sapuraenergy.com/
7811,SAPURA INDUSTRIAL BERHAD,http://www.sapura.com.my/
4596,SAPURA RESOURCES BERHAD,http://www.sapura-resources.com/
5170,SARAWAK CABLE BERHAD,http://www.sarawakcable.com
9237,SARAWAK CONSOLIDATED INDUSTRIES BERHAD,http://www.scib.com.my
5126,SARAWAK OIL PALMS BERHAD,http://www.sop.com.my/
5135,SARAWAK PLANTATION BERHAD,http://www.spbgroup.com.my
5252,SASBADI HOLDINGS BERHAD,http://www.sasbadiholdings.com
5157,SAUDEE GROUP BERHAD,http://saudee.com/
5207,SBC CORPORATION BERHAD,http://www.sbcgroup.com.my
7239,SCANWOLF CORPORATION BERHAD,http://www.scanwolf.com
7247,SCGM BHD,http://www.scgmbhd.com
0099,SCICOM (MSC) BERHAD,http://www.scicom-intl.com
4731,SCIENTEX BERHAD,http://www.scientex.com.my
7045,SCOMI ENERGY SERVICES BHD,http://www.scomienergy.com.my
7158,SCOMI GROUP BERHAD,http://www.scomigroup.com.my
7073,SEACERA GROUP BERHAD,http://www.seacera.com.my
4286,SEAL INCORPORATED BERHAD,http://www.sib.com.my
5145,SEALINK INTERNATIONAL BERHAD,http://www.asiasealink.com
7053,SEE HUP CONSOLIDATED BERHAD,http://www.seehup.com.my
9792,SEG INTERNATIONAL BHD,http://www.segi.edu.my
2224,SELANGOR DREDGING BERHAD,http://www.sdb.com.my
9431,SENI JAYA CORPORATION BERHAD,http://www.senijayacorp.com
5213,SENTORIA GROUP BERHAD,http://www.sentoria.com.my
5279,SERBA DINAMIK HOLDINGS BERHAD,http://serbadinamik.com/
5163,SEREMBAN ENGINEERING BERHAD,http://www.seb.net.my
7180,SERN KOU RESOURCES BERHAD,http://www.sernkou.com
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,http://www.shangri-la.com
7412,SHH RESOURCES HOLDINGS BERHAD,http://www.shh.com.my
5173,SHIN YANG SHIPPING CORPORATION BERHAD,http://www.syshippingcorp.com.my/
6017,SHL CONSOLIDATED BHD,http://www.shlcb.com.my/
5181,SIG GASES BERHAD,http://www.siggases.com
7246,SIGNATURE INTERNATIONAL BERHAD,http://www.signaturekitchen.com.my
4197,SIME DARBY BERHAD,http://www.simedarby.com
5285,SIME DARBY PLANTATION BERHAD,http://www.simedarbyplantation.com/
5288,SIME DARBY PROPERTY BERHAD,https://www.simedarbyproperty.com/
4316,SIN HENG CHAN (MALAYA) BERHAD,http://www.shcm.com.my/
9776,SINMAH CAPITAL BERHAD,http://www.sinmah.com.my
2739,SINO HUA-AN INTERNATIONAL BERHAD,http://www.sinohuaan.com
8532,SINOTOP HOLDINGS BERHAD,http://www.sinotop.com.my
7115,SKB SHUTTERS CORPORATION BERHAD,http://www.skb-shutters.com
7155,SKP RESOURCES BHD,http://www.skpres.com
7248,SLP RESOURCES BERHAD,http://www.sinliplas.com.my
7132,SMIS CORPORATION BERHAD,http://www.smis.com.my
5242,SOLID AUTOMOTIVE BERHAD,http://www.solidautomotive.com
4375,SOUTH MALAYSIA INDUSTRIES BERHAD,http://www.smib.com.my
5134,SOUTHERN ACIDS (M) BERHAD,http://www.southernacids.com
5665,SOUTHERN STEEL BERHAD,http://www.southsteel.com/
8664,S P SETIA BERHAD,http://www.spsetia.com.my
7103,SPRITZER BHD,http://www.spritzer.com.my
6084,STAR MEDIA GROUP BERHAD,http://www.thestar.com.my
5006,STELLA HOLDINGS BERHAD,http://www.stella-holdings.com.my
6904,SUBUR TIASA HOLDINGS BERHAD,https://www.suburtiasa.com/
7207,SUCCESS TRANSFORMER CORPORATION BERHAD,http://www.stcgroup.com.my
1201,SUMATEC RESOURCES BERHAD,http://www.sumatec.com
2569,SUNGEI BAGAN RUBBER COMPANY (MALAYA) BERHAD,http://www.sungeibagan.com
3743,SUNSURIA BERHAD,http://www.sunsuria.com/
5211,SUNWAY BERHAD,http://www.sunway.com.my
5263,SUNWAY CONSTRUCTION GROUP BERHAD,http://www.suncon.com.my/
5176,SUNWAY REAL ESTATE INVESTMENT TRUST,http://www.sunwayreit.com
7235,SUPERLON HOLDINGS BERHAD,http://www.superlon.com.my
7106,SUPERMAX CORPORATION BERHAD,http://www.supermax.com.my
6521,SURIA CAPITAL HOLDINGS BERHAD,http://www.suriagroup.com.my/
7186,SWS CAPITAL BERHAD,http://www.swscap.com
6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,http://www.takaful-malaysia.com.my
9717,SYCAL VENTURES BERHAD,http://www.sycalberhad.com
7082,SYF RESOURCES BERHAD,http://www.syf.com.my/
1538,SYMPHONY LIFE BERHAD,http://www.symphonylife.my
7228,T7 GLOBAL BERHAD,http://www.t7global.com.my/
5012,TA ANN HOLDINGS BERHAD,http://www.taann.com.my
4898,TA ENTERPRISE BERHAD,http://www.ta.com.my/
5158,TA GLOBAL BERHAD,http://www.taglobal.com.my/
7097,TA WIN HOLDINGS BERHAD,http://www.ta-win.com
4022,TADMAX RESOURCES BERHAD,http://www.tadmax.com.my
7211,TAFI INDUSTRIES BERHAD,http://www.tafi.com.my
2259,TALAM TRANSFORM BERHAD,http://www.ttransform.com.my
8524,TALIWORKS CORPORATION BERHAD,http://www.taliworks.com.my/
5191,TAMBUN INDAH LAND BERHAD,http://www.tambunindah.com
4405,TAN CHONG MOTOR HOLDINGS BERHAD,http://www.tanchonggroup.com/
2429,TANCO HOLDINGS BERHAD,http://www.tancoholdings.com
5149,TAS OFFSHORE BERHAD,http://www.tasoffshore.com
5140,TASCO BERHAD,http://www.tasco.com.my
4448,TASEK CORPORATION BERHAD,http://www.tasekcement.com
2054,TDM BERHAD,http://www.tdmberhad.com.my/
5289,TECHBOND GROUP BERHAD,http://www.techbond.com.my/
7439,TECK GUAN PERDANA BERHAD,http://www.teckguan.com/TGP
7200,TEK SENG HOLDINGS BERHAD,http://www.tekseng.com.my
4863,TELEKOM MALAYSIA BERHAD,http://www.tm.com.my
5347,TENAGA NASIONAL BHD,http://www.tnb.com.my
9369,TEO GUAN LEE CORPORATION BERHAD,http://www.tglcorp.com.my
7252,TEO SENG CAPITAL BERHAD,http://www.teoseng.com.my
8702,TEXCHEM RESOURCES BERHAD,http://www.texchemgroup.com
7206,TH HEAVY ENGINEERING BERHAD,http://www.ramunia.com
5112,TH PLANTATIONS BERHAD,http://thplantations.com.my/thp/
9075,THETA EDGE BERHAD,http://www.theta-edge.com/
7034,THONG GUAN INDUSTRIES BERHAD,http://www.thongguan.com
0012,THREE-A RESOURCES BERHAD,http://www.three-a.com.my
7889,THRIVEN GLOBAL BERHAD,http://thriven.com.my/
7374,TIEN WAH PRESS HOLDINGS BERHAD,http://www.tienwah.com
7079,TIGER SYNERGY BERHAD,http://www.tigersynergy.my/
7854,TIMBERWELL BERHAD,http://timwell.com.my/
5031,TIME DOTCOM BERHAD,http://www.time.com.my
8397,TIONG NAM LOGISTICS HOLDINGS BERHAD,http://www.tiongnam.com
5239,TITIJAYA LAND BERHAD,http://www.titijaya.com.my
0101,TMC LIFE SCIENCES BERHAD,http://www.tmclife.com
7230,TOMEI CONSOLIDATED BERHAD,http://www.tomei.com.my/
7285,TOMYPAK HOLDINGS BERHAD,http://www.tomypak.com.my
5010,TONG HERR RESOURCES BERHAD,http://tong.com.my/
7113,TOP GLOVE CORPORATION BHD,http://www.topglove.com/
5111,TOWER REAL ESTATE INVESTMENT TRUST,http://www.tower-reit.com.my
7173,TOYO INK GROUP BERHAD,http://www.toyoink.com.my
7176,TPC PLUS BERHAD,http://www.tpc.com.my
7218,TRANSOCEAN HOLDINGS BHD,http://www.transocean.com.my
5054,TRC SYNERGY BERHAD,http://www.trc.com.my
0118,TRIVE PROPERTY GROUP BERHAD,http://www.etitech.com.my
5401,TROPICANA CORPORATION BERHAD,http://www.dijaya.com.my
9059,TSH RESOURCES BERHAD,http://www.tsh.com.my
5042,TSR CAPITAL BERHAD,http://www.tsrcap.com.my
5230,TUNE PROTECT GROUP BERHAD,http://www.tuneinsurance.com
5167,TURBO-MECH BERHAD,http://www.turbomech.com.my
4359,TURIYA BERHAD,http://www.turiya.com.my
7100,UCHI TECHNOLOGIES BERHAD,http://www.uchi.net
1368,UEM EDGENTA BERHAD,http://www.uemedgenta.com
5148,UEM SUNRISE BERHAD,http://www.uemsunrise.com
7137,UMS HOLDINGS BERHAD,http://www.umsh.com
7227,UMS-NEIKEN GROUP BERHAD,http://www.ums-neiken.com/
4588,UMW HOLDINGS BERHAD,http://www.umw.com.my
7091,UNIMECH GROUP BERHAD,http://www.unimechgroup.com
5005,UNISEM (M) BERHAD,http://www.unisemgroup.com
2593,UNITED MALACCA BERHAD,http://www.unitedmalacca.com.my
2089,UNITED PLANTATIONS BERHAD,http://www.unitedplantations.com
7133,UNITED U-LI CORPORATION BERHAD,http://www.uli.com.my
5200,UOA DEVELOPMENT BHD,http://www.uoadev.com.my
5110,UOA REAL ESTATE INVESTMENT TRUST,http://www.uoareit.com.my
7757,UPA CORPORATION BHD,http://www.upa.com.my
5292,UWC BERHAD,https://www.uwcberhad.com.my/
7250,UZMA BERHAD,http://www.uzmagroup.com
6963,V.S. INDUSTRY BERHAD,http://www.vs-i.com
5243,VELESTO ENERGY BERHAD,http://www.umw-oilgas.com
4995,VERSATILE CREATIVE BERHAD,http://www.vc-b.com.my
7240,VERTICE BERHAD,http://www.voir.com.my
0097,VITROX CORPORATION BERHAD,http://www.vitrox.com/
7070,VIZIONE HOLDINGS BERHAD,http://www.vizione.com.my/
5162,VSTECS BERHAD,http://www.ecsm.com.my
5142,WAH SEONG CORPORATION BERHAD,http://www.wahseong.com
7203,WANG-ZHENG BERHAD,http://www.wangzhengberhad.com
5016,WARISAN TC HOLDINGS BERHAD,http://www.warisantc.com/
7226,WATTA HOLDING BERHAD,http://www.watta.com.my
3565,WCE HOLDINGS BERHAD,http://www.wcehb.com.my
9679,WCT HOLDINGS BERHAD,http://www.wct.com.my
0197,WEGMANS HOLDINGS BERHAD,http://wegmans.com.my/
7231,WELLCALL HOLDINGS BERHAD,http://wellcallholdings.com/
5246,WESTPORTS HOLDINGS BERHAD,http://www.westportsmalaysia.com
5009,WHITE HORSE BERHAD,http://www.whitehorse.com.my
7692,WIDETECH (MALAYSIA) BERHAD,http://www.widetechbhd.com.my 
0008,WILLOWGLEN MSC BERHAD,http://www.willowglen.com.my/
6378,WMG HOLDINGS BERHAD,http://www.wmghb.com.my/
7050,WONG ENGINEERING CORPORATION BERHAD,http://www.wec.com.my
7025,WOODLANDOR HOLDINGS BHD,http://www.woodlandor.com.my
4243,WTK HOLDINGS BERHAD,http://www.wtkholdings.com
7245,WZ SATU BERHAD,http://www.wengzheng.com/
7121,XIAN LENG HOLDINGS BERHAD,http://www.xianleng.com.my
5156,XIDELANG HOLDINGS LTD,http://www.xidelang.com/
5267,XIN HWA HOLDINGS BERHAD,http://www.xinhwa.com.my/
7003,Y&G CORPORATION BHD,http://www.ygcorp.com.my
7178,Y.S.P.SOUTHEAST ASIA HOLDING BERHAD,http://www.yspsah.com
5584,YEE LEE CORPORATION BHD,http://www.yeelee.com.my
5048,YI-LAI BERHAD,http://www.alpha-tiles.com.my
7293,YINSON HOLDINGS BERHAD,http://www.yinson.com.my
7020,YKGI HOLDINGS BERHAD,http://ykgigroup.com/ 
7014,YLI HOLDINGS BERHAD,http://www.yli.com.my
3158,YNH PROPERTY BERHAD,http://www.ynhb.com.my
7066,YONG TAI BERHAD,http://www.yongtai.com.my
5159,YOONG ONN CORPORATION BERHAD,http://yoongonn.com
4677,YTL CORPORATION BERHAD,http://www.ytl.com.my/
5109,YTL HOSPITALITY REIT,http://www.starhillreit.com/
6742,YTL POWER INTERNATIONAL BHD,http://www.ytl.com.my/index.asp
7028,ZECON BERHAD,http://www.zecon.com.my
2283,ZELAN BERHAD,http://www.zelan.com
5131,ZHULIAN CORPORATION BERHAD,http://www.zhulian.com
